work_id,title,artist,year,period_school_region,classification,medium,materials,height_in,width_in,depth_in,price_usd,status,provenance_text,exhibitions,publications,signature,coa_status,primary_image_url,primer_uuid,location,external_id,external_id_system,artsy_eligibility,has_conflict,conflict_fields,canonical_updated_at,title_conflict,artist_conflict,year_conflict,period_school_region_conflict,classification_conflict,medium_conflict,materials_conflict,height_in_conflict,width_in_conflict,depth_in_conflict,price_usd_conflict,status_conflict,provenance_text_conflict,exhibitions_conflict,publications_conflict,signature_conflict,coa_status_conflict,primary_image_url_conflict,primer_uuid_conflict,location_conflict,external_id_conflict,external_id_system_conflict,artsy_eligibility_conflict
KG-1011,A Great Indian Fruit Bat (Flying Fox),,,,"Drawing, Collage or other Work on Paper",Watercolor on Whatman paper,Watercolor on Whatman paper,8.0,13.0,,350000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/61f51a8e-d5b9-4b59-add4-45ab37057d7b/Company%20fruit%20bat%20recto.jpg?Expires=1802811609&Signature=qQGWNI7OUlNcBsvQqJmoiyfw330MBZvVqPA6CKPbQ0jrWKZhA5IE1tF9aVKxuUv4eAyHBi8IXluBOLB3cZRmxXiwkMMvCf9h0gGCk7~fJkKqm~MJBsai-LGmnVCs0pKbBdWODw5EJEauNjobDR6YLiqO4a1y~LfX64UnbT2DYxjEC5W4FY5PynTSCoH0-WA-Nl8Ds0P9Wdeyx3970aOowJjpWh~xEbbn2v5~1tafTtVQGHzhOJkFFvVIujavyEOxhqxJz5261n5XRrrzkLqFcc2NBgVITXUYG3vctE4Xf8W6z2IiB~xXT6CuyjM2PJcmXe1AijtldFxUsHC~2YFrQw__&Key-Pair-Id=K2SVGVHI7PEVAH,61f51a8e-d5b9-4b59-add4-45ab37057d7b,,,,,1,classification,2026-05-06T06:08:32.942502+00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1012,Jeweled Khanjar (dagger),,,,Design/Decorative Art,Jade-hilted dagger with steel blade,Jade-hilted and jeweled Khanjar,15.0,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/011c1356-2b84-4b21-bbfb-79fc2e9e53d1/Jeweled%20Dagger%20D.jpg?Expires=1802811609&Signature=Y1mpcI74yLmr1wmkTfTz7n9ukZ4LtNBH1A3iK~owYn8982b9EtaxffyAzcpj3IdVgD8-uudhmx6~nyspxl35oJbkA9oKMqlN1sgkQ97AmCsa22nQ64hSPbDCyfpzhDZi9xPEomrpymkXFhqZ6Ti-eDwCSY2Bt6zCnVabJsN~2drxfrr9otSlJKMGDOijMR63P6xwv5RpTAfvbMghkMtaD11GbLr30Q58vhZ6tvs1xK1NUcIt6Lsbjyr4cmgKuWSsbq~oDL2R5ob9T8SyxLM2v15A0o5fnrrvCtqMcOYzc1djn~b-V-hohUW3IPmTtXXsSZHeeOd7LmMqf7wYf8yJ-A__&Key-Pair-Id=K2SVGVHI7PEVAH,011c1356-2b84-4b21-bbfb-79fc2e9e53d1,,,,,1,classification,2026-05-06T06:08:32.942502+00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1013,Shishupal and his Retinue: Bhagavata Purana,,1775,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,Opaque watercolor heightened with gold on paper,11.0,8.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/4eb3edf9-81fa-493a-a48b-62a236275fec/img20230721_13504801.jpg?Expires=1802811955&Signature=zfFVhXT1m85JOwJH0ShWvPZGdqAW~un~WOPvcsIWTgikSN6pHZeaAEdpC1kB2Za52hFoNCyqiSsd5yBHqyShHNydTMVlO4NS0-18fXUCu3z3xb6nP65y4byRozo7EoJ~-BvuR6BP-WWzEzaDw5EpzuhRAeh3KHGAkCfqkUAuXKA05Xln1CQ0cxJEqIZD4Fc0G2cf~vXU0jnsTdyVSBlB~AS4PiTddQsNWBK5CR~gAKxCN4HiBHDAwFayqkIQnai2qQ4yXXmDN8UkQ2AMbpem~AxAlzd1WUqyPfSgZhxLTryk8yUYvWQbQWFK2nFvKsfQNM1fJUHDFBbbL75We7wKjw__&Key-Pair-Id=K2SVGVHI7PEVAH,4eb3edf9-81fa-493a-a48b-62a236275fec,,,,,1,classification,2026-05-06T06:08:32.942502+00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1014,Mahakala Shadbhuja,,,,Sculpture,Bronze with polychrome,Bronze with polychrome,6.0,,,35000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/38fdc845-e638-4ecf-88fd-11a35a5bb433/Mahakala%20A-1.jpg?Expires=1802811609&Signature=nAHP5RQ6HhYryaiBlTpqnei1K-8yc~DtE0B9DEpOTpIIns1ymjr2cfNI4yiyIxoHNkykCDjd1QRrm7ycm1KuwaoorgoOC1HaSPEEtXy92OhidA4A1rrVk3pLmQ6x2nO7xyoQlXWpORxJJgTvYQ5uRTL8GjqUhb7lpa~d-mHbZ3orx6LMqK9-1k5JBecmnQV1bAp8izF4RiLh1cPR1vCdQv6oCC5n8KeF5ERf3ya-jqpg9E5dSXkewck0EpyMwO7Hi~b526THf7MGtjuxrMnAQtWOqJt49vLZKTY~Y25gjiGr0fv-tYUgNZ5jSrynbWljE46Z8SLNjoBpKnVjJotD7g__&Key-Pair-Id=K2SVGVHI7PEVAH,38fdc845-e638-4ecf-88fd-11a35a5bb433,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1015,Krishna with sage Narada,,,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,Opaque watercolor heightened with gold on paper,6.0,9.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/d9ca5f8f-0c8f-4afa-a0a1-7f1924f57736/Sage%20Narada.jpg?Expires=1802811609&Signature=wDbNUrhGdVrukUZdyGgKgV3FQpZvTuoRhjAjevXzGZkA775JO8YRWvWkjtEd-GpZVgvqyJWPgAG4M~IwsxhJ-PXkHIG4z1fbG6LDMWt0PfDiHrJ~kZrLIxrCbf9Jg9LlPapwEnk5qoaOjGVbqAiDTXxGcJfSQmIwQmIZrr-AWd-Vj9Hsgq220ROBO3tjCNqBtsrjoB1WAPbKPbOVcgwyi4UIzmYh0gOsgJm~Wj8ddK8uUAfsanH8OWlCi9T0bTYO-KLEYOSLUZlZVHeO9jVtjdCMv~yDp86hsmMPSCSPj3LQmKIXRGBLfEaLqJpYJLGLDtqlCrQo7wNk6lF2eUre8g__&Key-Pair-Id=K2SVGVHI7PEVAH,d9ca5f8f-0c8f-4afa-a0a1-7f1924f57736,,,,,1,classification,2026-05-06T06:08:32.942502+00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1016,A Gray Schist Figure of a Seated Bodhisattva,,101,,Sculpture,Schist,Schist,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/df24dc69-2f15-49f7-80bb-dfbd76dc312e/Copy%20of%20Copy%20of%20220715_KapoorGalleries_0205-Pano.jpg?Expires=1802811797&Signature=jLWVHdMJb48irZB9VHMHUClCJyMAcB-VUsQKLyzZWja9JO8kKBfjvbsv6lnGNIIN6wu1lRHyHgAvqWt6hfOcgv4JuuETS~bDrl~gUzX3tBqAbg5rbPt3-0H3NvMZtQT6tU15nMfQhD7c-4A5j~lrh7ge2mqEUj4ZG39CwjMBG3ejdYrj65OP8Ekvi3P~tCn72AGVaAnd3Bn2hz1JCvg7AxrRttQR5EpezznNASOpIrrMk2mySQy7iEC~Q5Q5lI3ytQxyvNLc9uu~4qlJa4YFMyytXMj2ijBaRlSXumFccMf6O9JJTKrQHXmc0u1k34Od3JaBgQAeX4ueTyh34y998w__&Key-Pair-Id=K2SVGVHI7PEVAH,df24dc69-2f15-49f7-80bb-dfbd76dc312e,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1017,Figure of a Standing Attendant,,101,,Sculpture,Green Schist,,19.75,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/a04272a6-45e1-407d-8af5-28e26e90b60e/A%20Green%20Schist%20Figure%20of%20a%20Standing%20Attendant.jpg?Expires=1802811804&Signature=wiiXcZfPusA4BTh8R-1Pmh7-O5eTmAjENDUioeAcS3qVT-XeuU15nEDvuxJztOZpw~o0s27yHfKv3x64fDL9TTZfFbOEL9oUb0NYcChwwiPi~KFSlhf0fmYklRdwiiSpojuWiaMWNOPpoyRFNKJ2g15izGa5iidC39jtBVSY7VRf0rayOADfHwIYHQUABXEq559557EqyynmOZ7xSiKrWkVYhQkXtd~ZWdDXxegbPXapgy5k53gk~aA3Vi2UBvplKHpmTAhmrm8hVaqkXr6wIvkUH5PPCqO7ylD8eQIFBQzHBXTI5OZWXgRQ2hLEgSB-veB5Fgr2DYNEguq9gWmKPQ__&Key-Pair-Id=K2SVGVHI7PEVAH,a04272a6-45e1-407d-8af5-28e26e90b60e,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1019,Jade-hilted and gilt khanjar,,1701,,Design/Decorative Art,Jade-hilted dagger with steel blade,,,,,22000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/6b04dc1e-826f-4cc5-a9fa-243a08719f69/Mughal%20Khanjar%20F.jpg?Expires=1802811921&Signature=rULRscSSNQJWlY2LulqfnTI1FPMRAyEUXyYfmKIasjKVrLaTopqJbSnX-txsWL7WJDy03oZAR3JIzMdC0w628Yy64rICZpBJG-7orqqbyQenhSyy1mY9ADei2AdLHcP94cpWX4r4Ki8mFVg7SfVaPivN57JgnrxqgEL3wOwSd-1YUksW9YmMLvcXHp9t~OEr5c40ecBwd2Kwigo1-yNeT1kcZ8euGZwz1zDhbOXvb1jKtqXPi1xlN1Ix6djzrWvY-~rJon2UG87Jjw4cfpSeW8bcJkMuGkUYSNWNnQnk6nY85Bm4gJbQMk7x99PJW8puSh~1VX8KsR7KYykuJPmMWA__&Key-Pair-Id=K2SVGVHI7PEVAH,6b04dc1e-826f-4cc5-a9fa-243a08719f69,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1020,Jade-hilted and jeweled khanjar,,1701,,Design/Decorative Art,Jade-hilted dagger with steel blade,,,,,80000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/b5e3dafb-fc0d-47dd-886a-c15120224dae/Jeweled%20Dagger%20D.jpg?Expires=1802811803&Signature=DNrsoNueVv0Y98ZjY3yBik~~RjdgX5c6We28~6ydj9LmywHkLawQ5YQadr58VoE6hFWrrLFgc4qqM-02Xgycl8xZbhNIbmhLAbd308cG2bk3aG1enjVXvTfN0oo6GlWFM988DxU1nX2Vxmkh5bZlKbHnCi-~g-bt5gu6FMC8Ad0lzziQnQVqjFNBQtRE3juhQ-T5lcJRKu7LKw4mpLXrAdG8nUt0f-Rq38xEma5R~suDLpQwIADTvlyBZ0XwPext8tnpbJvX7jl~7xTTeB8JcyiIlgZLc6ZS~PDRS3e4934KJjViYGIhQGtAcXQ~~caDKkKip422og6HTDCyXIZgEQ__&Key-Pair-Id=K2SVGVHI7PEVAH,b5e3dafb-fc0d-47dd-886a-c15120224dae,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1021,Bhim Singh with Attendants,,1801,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,6.0,9.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/35337c26-d7f7-41bc-8d03-7703da120a15/220308_KapoorGalleries_0026.jpg?Expires=1802811811&Signature=NgrhayYEBK-6LuTwLyrTSG2Tmpd-ybM2T-Y8eb8eAU0J-IlrJXhO5TH-HQUEDJETzEc5IqXIPVtzPvrAIww~b7BAKZcAgXiBoKDzL2l6S94bUHD1xoI3~~WyeCw6HVfppnaIVv6edudGTPwvVeOSavPfnFTbXzJEoTyN7KYwNjxo4RT4kcfa9I6uhbdgRhuRqZAN3rV~2Cu~d1eoQPbJ7VUGtHJr2n3L0yHeP5fSo2uEf0kjbRmEmHTMB9XWi6lrTZCIXt2KvjCEa6Qv0uGqAviKufIEwuOu2K1aZDgwsza8g9p3QZ9NgooLc2nCS7niT~pINqWCplPbAhKQkhHA2Q__&Key-Pair-Id=K2SVGVHI7PEVAH,35337c26-d7f7-41bc-8d03-7703da120a15,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1022,Krishna Playing the Flute with Gopis,,1701,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/e7615da0-3cf3-49b0-9cb1-ec7c88aa6e6b/220308_KapoorGalleries_0004.jpg?Expires=1802811803&Signature=wzGdLSJqkQUsOmpx6J9VJ1wKt3w0F3l80HD0wAqltXe0~v3l7T2IUWGwb9UkKn4m3iNDHo8l6cjJGg2BKl9B0clvfwWIIrFm3rJeVwfxDB1njEXqt3iKLSiJE1HDmsWSh9zKn2DDmdMs0nBCpxqVURVZChcC24m8Dwd7SaZ58Lwc3a9Q7A8Q~I5w2NCbq4uyFLupHdEgaXIVCtoHoujOwW1Qrhwoy86alh-UgO56CbmdgsQkKX~4AyzHG906nDZ2DX3Wmlt8y2YXMu11H5y9YsH0WftDLSyYQJfA5wOuzI0AgDs2ojWSeIv8EfT9T5qJHHZJLd-8iWSL2YxCKGjWrA__&Key-Pair-Id=K2SVGVHI7PEVAH,e7615da0-3cf3-49b0-9cb1-ec7c88aa6e6b,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1023,Kakubha Ragini: Folio from a Ragamala Series,,1780,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,7.0,4.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/3156b0d7-bc93-47c7-a38e-bdf8ce79c9f3/2023_NYR_22040_0542_000%5Ba_painting_from_a_ragamala_series_kakubha_ragini_india_rajasthan_ragho115808%5D%20%5B1%5D.jpg?Expires=1802811961&Signature=LyyvpIGNyZ8VgKVCnmQtc74hE~ImFow79kGgxoZmPSUzoHaAq82gAP6GYE~bXfqq3IOm~vVJNTWdFQ1I9lyYWk8-XQn4yxhi3-Ab3pxcJlAKG2HyD2Kw-hkNivYnpMO-B0iz~DqH0SKPM4IGbaThmQgFn3RcF7hfSaAmqjJgZlPnC-WHK~kxIpHsYtBkZ3T7Io1YuJEZRh5y6nPYJVD7WUTTuMatFV2q4fHMqSsIF~jd5rLpYWL9581vE4JurbgAhOUEPA5bjM0hHtTUfQdx63qs6oZnY0t6QciSk3sCtx64HDgIcIdWH2C1ra-giScrf-RAHfS-UbwS7sDXxuZibg__&Key-Pair-Id=K2SVGVHI7PEVAH,3156b0d7-bc93-47c7-a38e-bdf8ce79c9f3,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1024,Bon Thangka of Satrig Ersang,,1801,,Painting,Gouache on cotton,,32.9,25.4,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/d7f91410-5c37-4652-adb2-b3c0cbe05f40/220217_KapoorGalleries_Flats_0015.jpg?Expires=1802811811&Signature=JJGhfLzEMSnL2SQVj2vyyKxkrO-hUp1A-0xNCPces~-8qI6Re~x4n4MuMzfcyzwC61aH0RW-rIOyIBVADJs-bd2e3N00r41OM~MKB8Lah2Q2kPncobmXhCm0jJoVnWUAhuwLroflXzwO4~bl1KAP6in~M6Oxw0JESNUgdU4I9S1ANGviW72AJB1lunC3gSE62g~S1WYCGyWQv96qhvRGLZGxryJsJxL1Kwu2XqdBgI9f503GpqiSpUiAtEhHp4As6sXdPKiPjYtoQ3j9zOciE1BoH4rWiGSqKQv7iz-MlZTuv~rBi4JQCue0CNj4zqIkAx7wmw6mwGDT1eDIXIQCzw__&Key-Pair-Id=K2SVGVHI7PEVAH,d7f91410-5c37-4652-adb2-b3c0cbe05f40,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1025,Maharana Sarup Singh of Udaipur,,1860,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,16.0,12.0,,35000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/ef8421a7-3674-4494-b538-a9d4d5614bc4/Post%20conservation%20recto%20%5B3%5D.jpg?Expires=1802811830&Signature=SeBl0-xqdnLWvbNffEGa0OtOs8KDZM-Yg7mEX5gG~Cbflk0U7c22V9bUYbZ7GTF0XEqvipg0dnuOuy0dRomu8INudf7pk2Oi38cA9W7-40X~PStYQyG0DYyJyjP2PlJXGmbkZwlMWpUecokEcc~Kq2C3PcEKlYUdtFSL91e05BRhjsSrKWDX1q24cGXTxm5PFGSuEBAq6wRM2i52hhGepDWls~qSOkKoV1qcX2ps5TUswkJqqWX35lBzRmqTkaUsAnzYWnVTtr1z~-eFq4CmjqBJS7B0o2W-9FTw3uGSbh1G4mZ~-ClK0A4LWHq0Hnf48HlvOIHtmnk~Ptt7o1NSBA__&Key-Pair-Id=K2SVGVHI7PEVAH,ef8421a7-3674-4494-b538-a9d4d5614bc4,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1026,Maharana Ari Singh Riding in a Procession to Jagan Nath,,1822,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,10.0,8.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/52150403-a0b0-4e03-9100-ecc1d882eba5/Post%20conservation%20recto%20%5B2%5D.jpg?Expires=1802811831&Signature=PhblYEfQk6LywGrp0CDhwlSEsBW03gG4TtH1JCTSgw~CC~hwesinjiz~oAmYhyo-Azk-~L8xSqe~XhdzL9rnXtR6nW7Sw8LyiJjkce4NZvtBk9EPd3ZoODKROO-bDBrHt-zIh4ZZAm5mTm~fjnzJzsFaAwUTLAfmPu~WG4KOaQ7OiyC4dD-AByczOnqitw274nSWDBd3zJVpDspyJIC9UPaXHJYg2DdhLOt2LJXXvJJ8DOi8Xa-3ti7i14sTUwHQA1EgfzGlqTV5EFIr8p8X9WD3iCojPaTXcoIl3AKu9TbDmIndckEQ4sokZltHkHgVv8u9JMPJ86fXg521WF7k7Q__&Key-Pair-Id=K2SVGVHI7PEVAH,52150403-a0b0-4e03-9100-ecc1d882eba5,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1027,Portrait of a Maratha Nobleman,,1701,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,13.0,9.0,,35000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/754388fe-c409-4c1d-9cfe-c6a31815605a/Portrait%20of%20a%20Maratha%20Nobleman%20%5B1%5D.jpg?Expires=1802811842&Signature=hJ0bw~vknP2rhzbi5qtnhya1zCt~68v8GtNKObtYF-tn2lcqDqNoNLl4Cjl7OYa-3Hv0bnGNQszntEdIDmQ1rFKPQ37wuQ8D5IvUi3KogscQpZdk5mOBkmVV3hT2EOLjE2d~3KfwEGyfEPnDJ3YpA7WCWJLxOWj2M3SFWcuCddYLKyLe91-W1EZ-mEQfyWaSAtU1LxNPYXJjjBeOtwCNnCacLHG3c42fZrdfiNfa~xPwU81x8RSvBPAvPIU3oEyfVGRw4GFJ7iYUwwO17vLOMg12rQBK5ECVm2QlwdWm-7Q59R~Thh8wRiATBhN5yN2UcF15O3kh3J2zbg2mexmlHA__&Key-Pair-Id=K2SVGVHI7PEVAH,754388fe-c409-4c1d-9cfe-c6a31815605a,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1028,Maharaja Umed Singh on a Palanquin,,1720,,"Drawing, Collage or other Work on Paper",Gouache heightened with gold on paper,,9.0,13.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/531ab180-2685-443a-adfb-ad8f3673a3d3/201013_KapoorGalleries_FLATS_0062.jpg?Expires=1802811812&Signature=s40XlA6-~a8nm3gzrTWmobqZf~SkbJ7fg6Fbl45hOotYBFa47EYNijMDzwYRycns~-0yUW8s60wrk8rFlroiy0BFd08R1qwlATJDSsmWkTQRZmG7hLLpc2RmyCuoIg6EDnfjg-QbFze9oHWsCJMBtjuBQFTAwar6qf4l93Kzmjg5YQ4wM61OS34EKZ92-bvEVxf7vtukr~3Qmb~FAV01PWA2XNmmBXPzuWfdGII-VEgCJ9tB7RFU-Ll9WO5pQE7Dzm26750dpTPjvOek3nssK81TS72CsRbTb7IRxXdXoZALc07zXxObGNIKlHG~Gxdz4AsvDPNid07yJCEzNon5ew__&Key-Pair-Id=K2SVGVHI7PEVAH,531ab180-2685-443a-adfb-ad8f3673a3d3,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1029,Indian Noblemen Receiving British Royalty,,1930,,"Drawing, Collage or other Work on Paper",drawing on paper,,17.0,12.0,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/ab9da8e6-82a2-4f84-ab45-5d031adc3faf/220217_KapoorGalleries_Flats_0013%20%5B1%5D.jpg?Expires=1802811848&Signature=ovSPRrk5Ji9s3ozgU97Wab9m0zoDDOSA~LU3W93JMUbgFXC7T-fboW-qzRyYQVIc-N23GSs6m1LGTAndagxaKzftcVaGQNFnvFF6hBAhnCYn1HxQcSUs~wH4Nfumau3LBX5WlMkjFHlQyo-eXYWdMtj4vDyD7yVoQAxtxD7MmUnFwVeW3XhjdqkvyrnjiYKMb8pXCwjnn-s4k4Pz4efQXstkmPTQUzFjdPOZgkyi4Yul2q0ftMC-qGkZwXt-DHuBis8-OUei~mlS-SfUfG7SDVan-CUrvAlMfJ8PYUHhLPVyrN52yAEVSp2V7vsZBaxvSVCQAocEkBgam0sVMuyWTA__&Key-Pair-Id=K2SVGVHI7PEVAH,ab9da8e6-82a2-4f84-ab45-5d031adc3faf,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1030,Hunters Shooting Boar (Maharao Ram Singh II of Kotah & Maharao Ram Singh of Bundi),,,,"Drawing, Collage or other Work on Paper",Opaque watercolor heightened with gold on paper,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/9d4bb31c-3a34-452d-8d48-07908cf3eebb/Hunters%20Shooting%20Boar.jpg?Expires=1802811853&Signature=x-FGjl3JvBnq7qokjze6-OVEx-zl3ARjKEV9q1KDQ20ix--fNeIIGz01BQxdiRGbW9K71aKC6PSc4wBWAaWO8A0bkmR6TmGidapEeTgrOzHNcuWN-Ov2EVG-j1pxA0aI-56qBOBIoQkWKaDRvQUn7f3FA1Lg4HiduuA-hQxoE560XH6Bk263uZUkOa6tSoon51NnLBvc5Bl6sWsAxnbeOA0MOyV7d4E12cNtYrhFofUWP2FVv1NlUMYSG~EZySMKRjt-iKOM6CCLNlC3lwd8ZMdW0Y8sWTImcZ8gMQ2ocuI1fwqkjkIBX2MQONhlWdXtM6woJWdbj2AKc5LGcPZmbg__&Key-Pair-Id=K2SVGVHI7PEVAH,9d4bb31c-3a34-452d-8d48-07908cf3eebb,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1031,Painted Saddle,,1401,,Design/Decorative Art,"Gilt and varnished wood and leather, with gilt-iron frames",,,,,28000.0,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/753962cd-fb2b-492c-95cf-78133a6db634/Painted%20Saddle%20A%20%5B2%5D.jpg?Expires=1802811813&Signature=vvUs9XQ58iri7UplA3bcpfeAWwJTDdsGoPmRJHuk5rMcGlWVKazpunYNtVPRCO4psudhCgnLLj0DVOAtDW7nbFDKWlEZAJUYUG~K7rvDM3de6MZb6O2e3PdUEgq4QR5Ifo6QfYbNV2zVDEMTsy7lxGkqI9cuQS27tXLFZuWBWKfSxRNy6FFDf4iu2yBmSKTIrqE7dq4lVW5RmYSuzWEhT6QKSElY7Mb8rQvVD2W1aJ6DZcwzw64aak4fMghJID-kW4PKZeR-qXT7aFqJ8Pwm5jNBU~70EgKUvg6gFJeQoSCjUtzWE3y1cwXp81FESXhDFx-16-sYMl6uT9jtwaOOEA__&Key-Pair-Id=K2SVGVHI7PEVAH,753962cd-fb2b-492c-95cf-78133a6db634,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG-1032,Panchamukhalinga,,1301,,Sculpture,Red Sandstone,,,,,,active,,,,,,https://data-us-east-1.primerws.com/kapoor_galleries/i/585f0504-d56f-4d0e-a575-b4b88cc4304c/Copy%20of%20220715_KapoorGalleries_0010-Pano.jpg?Expires=1802811813&Signature=Rx~fMuWVZd6EacB8MOkSVf1Nrc5TWS7hmgEt4wScw7pb1B9S4lgLcbivmwCw~B2UQzpwnIqa3tD9F6Om7loZ~BXISMaRXDkXrRo~kLnndw8i579cI5ilhc8pJCfncfakX5BVJcN43-WATUpTlrB2univ931ExEd2TMwHhSdzrDD4zASpfyqQjlrfU4pl3~rZsUyFlv7O6zlpmhQmroXJhKWqbn87bpfNjRHtWpGOwB8~nI6S7twlFHc3eM76Ud1Rt4flVlQn9AlHZlNL238yt5bIPVVk3YDCTBQpn8FgqP6J-WAz36ArXrDSyIyJ3hpqy9nXNXH-EKAbLRCAE09~MQ__&Key-Pair-Id=K2SVGVHI7PEVAH,585f0504-d56f-4d0e-a575-b4b88cc4304c,,,,,0,,2026-05-06T06:08:32.942502+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
